id,seller_id,sku
46746849,5417,9156193313999
46746851,5417,9259865001047
46746853,5417,3618655460062
46748563,1,8844409284690
46748565,1,8894206881783
46949461,5417,5710776783025
47133780,5417,2852147366611
47133782,5417,1804857168000
47133784,5417,3318626350568
47133786,5417,7744019953829
47258506,5417,1345411988363
47258508,5417,4263900060437
47258510,5417,5176752692185
47367893,7795,8048845784947
47367895,7795,3601671497525
47367897,7795,5775365048909
47367899,7795,1641333593884
47367901,7795,6641230420530
47367904,7795,3290361142762
47367906,7795,7119858823402
47367908,7795,1748560546321
48025257,1,8729457102687
48025258,1,3071752936678
48025261,1,8410808948183
48025262,1,5458482891916
48937091,1330,3877546385536
48937093,1330,3429660085535
48937095,1330,8961306519790
49990528,1,8659880805353
50392151,1,8073320555644
50392155,1,7876354891082
50392156,1,8712029584714
50392158,1,7331324418411
50451980,5417,1969018912561
50451982,5417,9760769611824
50451984,5417,3956760929938
50451986,5417,4296496171195
50451988,5417,1059272243171
50451990,5417,6005335712707
51353719,7795,2702824327018
51353722,7795,6349462409940
51353724,7795,3846358324606
51353726,7795,6370293726944
51353728,7795,4414841749640
51353730,7795,8381126299731
51353732,7795,9837856173678
51353734,7795,5662718936375
51353736,7795,7103416243535
51353738,7795,9692778837950
51353740,7795,5598660249655
51353742,7795,7382703352956
51353744,7795,7549980600600
51353746,7795,1891864030857
51353748,7795,8485983103306
51353750,7795,3204808292569
51353752,7795,5203119958162
51353754,7795,3025722107933
51353756,7795,2814142142492
51353758,7795,3687127161165
51470990,1,7994208879267
51470992,1,1184258016408
52250876,19652,3172270499048
52644121,54841,6329990905756
52644123,54841,9888584978042
53531260,47532,6626089934384
53531262,47532,1080685479772
53531264,47532,2098453034978
53565051,479,9315194923938
53579425,479,1095092872924
53749817,479,1574759491635
53991219,479,6157599776046
53991427,479,3467692813252
53991444,479,6578504853360
53991446,479,5475387881057
53991476,479,1109905108381
54437397,102740,2180579938756
54437399,102740,7960013139490
54437401,102740,7747950486333
54437403,102740,3680161587014
54437405,102740,7885098416086
54441515,59080,9453441859835
54441517,59080,4165648755388
54441519,59080,6379037063338
54441521,59080,3251804944473
54443215,7827,2707794919737
54443342,7827,7459013452079
54443630,7827,3243228301475
54447643,105102,8180113718848
54447647,105102,1412342058141
54447649,105102,1602769150584
54455974,7827,5719573470121
54572721,1330,7886952953686
54572725,1330,8588820384392
54572730,1330,4400590527639
54592481,7795,3964295288871
54592483,7795,4140458488169
54592485,7795,3001187175601
54592487,7795,1268943440010
54592489,7795,1088982504418
54592491,7795,5474584701168
54716579,1,8586879977756
55156331,12632,9912887793078
55156333,12632,8676318868964
55156337,12632,3624602614068
55535054,61,1833946498438
55535056,61,3603061030428
55578467,1,2891189598970
55578473,1,9449050316968
55578477,1,6970610360136
55578480,1,8779938582910
55580530,1,9663213104128
55580532,1,2928630779432
55580534,1,7705133748555
55598549,1,3143957333894
55598553,1,9067809771938
55598557,1,4158864872403
55778725,19595,5584316742175
55779004,19595,1941282097397
55779006,19595,8319624029826
55963339,35488,7140067491212
55963341,35488,5014489768653
55963343,35488,7704552174594
55963345,35488,1770727421165
55963347,35488,6242191033021
55963349,35488,3280226967098
55963351,35488,4562113788481
55963353,35488,5651958298664
56513382,5417,2888315680425
56650571,599,8359298860035
56650575,599,6735878877600
56650577,599,4059183007388
56650581,599,5335557756038
56650583,599,9884187823031
56729021,10255,4678728025009
56828017,132967,5805822853064
56880197,1,2593428701522
56880199,1,9904581050908
56880201,1,1183290663090
56919856,6903,2756328925867
56919858,6903,7024322923246
56919862,6903,6303819250883
56919864,6903,7293481871372
56919878,6903,2129964263585
56919880,6903,3967216201171
56919888,6903,7935460918318
56919892,6903,3121513434087
56919904,6903,1541316658176
56919906,6903,6407807141525
56941040,75229,3605261575204
56941526,1,7042638757133
56941528,1,9433901554951
57325672,1,3084328366519
57325673,1,7062601945381
57325674,1,4152887299544
57325675,1,2749109338499
57499251,329,3125512799314
57499338,329,9797591008560
57665255,329,9693463117418
57999971,7802,9788508075232
57999973,7802,1332541301742
57999975,7802,8725381324454
57999977,7802,4063386096827
58000926,12632,8186735784339
58000930,12632,3448825559407
58000932,12632,6512726944048
58000934,12632,5591351400069
58133716,47532,2363937194692
58133719,47532,7712317450623
58133723,47532,4548908244004
58133727,47532,5313300225574
58133730,47532,3338814713135
58133735,47532,5369163480582
58133739,47532,9891352907403
58133743,47532,1108662347736
58133746,47532,1283184075579
58133749,47532,4077941364870
58185811,125761,9443961972619
58185913,125761,4352236120660
58355935,5417,1885225892710
58355937,5417,5923084018844
58355939,5417,2298055268171
58705454,137133,8374625989487
58705460,137133,3506029507942
58705467,137133,6826496943317
58804365,1,2155951497244
58804367,1,3642148788869
58804369,1,6974946963665
58852895,1,1145035359231
58852897,1,7348378138448
58852899,1,8260314519076
58857306,1,8117956998298
58857900,1,1508049232417
59214046,105102,1872043861509
59214050,105102,6321281958045
59226407,141813,2668605197556
59226464,141813,3781287471420
59226719,141813,4249603405614
59241577,141813,8150735181900
59241578,141813,8937432483137
59241579,141813,4565993625167
59241626,141813,3578008095542
59241627,141813,9124499596873
59241630,141813,6131354872358
59241631,141813,6814172702884
59241632,141813,1307297306693
59241672,141813,3258607138962
59241673,141813,7343996328455
59241678,141813,8596574714044
59241725,141813,9392703469897
59241795,141813,4247159049443
59242136,141813,6954482408417
59242138,141813,4673587547921
59242139,141813,4139873259270
59268306,141813,4062023050949
59268309,141813,8151243100292
59268312,141813,6120502859563
59268373,141813,1113698204342
59268388,141813,7806237319761
59268389,141813,7916634206363
59321328,1,5718506316659
59321330,1,6370444493039
59321332,1,3893671764572
59380156,141813,8190202924364
59519006,19595,3179332990536
59519007,19595,6715628234327
59519008,19595,5969503982433
59519009,19595,4309159884513
59536202,61,5817807484286
59536214,61,8909586588495
59536218,61,8116285695687
59549523,61,3268214586964
59549525,61,8540900347963
59549527,61,6064546179839
59993990,599,5476433806703
60996886,141813,8002122386033
61292533,1330,6362059203790
61294086,1330,7512559221599
62319129,1262,6737168778826
62831189,141813,4556403787513
63172682,88605,6384694054582
63173215,88605,4242910617244
63176156,599,8303308834295
63176158,599,7391320911262
63176160,599,3323582991281
63176162,599,5167086057467
63176164,599,9014303089120
63176166,599,9586508951248
63176168,599,5433574792326
63176170,599,5845329314705
63176172,599,6429332346336
63459436,5417,3194379837903
63459906,5417,7545095648407
64325987,61,5897233963159
64844792,3574,7473402407532
64988888,1,9412743711593
64988890,1,2232146385972
64988892,1,6644165019923
64988894,1,5111724832862
65383354,61,3883674956951
65457299,103997,6162452547732
65457302,103997,6375190995530
65457303,103997,2362469356158
65457306,103997,9880641906654
65457307,103997,4346439822742
65457308,103997,8704314093865
65457309,103997,1824565452437
65457310,103997,3792002173314
65457311,103997,6778851862330
65457312,103997,1174205717618
65457313,103997,5915414345881
65457314,103997,7638014951761
65457315,103997,9220071228023
65457316,103997,6128226195325
65457317,103997,6833095269465
65457318,103997,3510211528219
65457319,103997,9450564767016
65457320,103997,3309789681408
65457332,103997,8020078644243
65457333,103997,8653940367195
65457334,103997,1744722972212
65457335,103997,2999711502799
65457336,103997,8376715042126
65457337,103997,8945634936436
66078530,61,4287018716390
66531268,141813,6423948704153
66621529,1,8401876255983
66621531,1,9901075197705
66622337,107636,5828224666346
66622339,107636,4517556923647
66778475,61,1196019660850
66778477,61,2004885581645
66778482,61,7824663760186
66778485,61,4650823882510
66778489,61,4184688838479
66778493,61,2116892000863
66791667,61,4901101026189
66791670,61,5279548651820
66791672,61,1222633686003
66791675,61,8722818824686
66791677,61,8662545655859
66791679,61,4818076576413
66921716,61,6433915306495
66921718,61,5847671606378
66921720,61,4176330492399
66921722,61,6044971956830
66921724,61,1833762369608
66921727,61,6679415745796
66941595,16588,3902390506384
67056398,101022,1344787557753
67056400,101022,3262486293599
67056402,101022,3298569740827
67056404,101022,8952907520834
67056406,101022,1194901145539
67110922,103997,5576724585161
67110923,103997,7063999286391
67110924,103997,6291277116875
67110925,103997,7387473969908
67110926,103997,4278649858832
67110927,103997,4635284152785
67110928,103997,5247371296631
67110929,103997,3036964204182
67110930,103997,6702071321063
67110931,103997,2634833467136
67110932,103997,9928053832281
67110933,103997,6887299639036
67110934,103997,8099486916983
67110935,103997,7413848835650
67110936,103997,7102433977676
67110937,103997,6789854133679
67173684,141813,8661436701972
67173686,141813,2685403960724
67335832,103997,5594711347912
67335833,103997,2223081438328
67335834,103997,2228106786163
67335835,103997,3343145836712
67335836,103997,2292830794633
67335837,103997,4222363604053
67335838,103997,9081047895065
67335839,103997,3224953423045
67335840,103997,4382342254515
67335841,103997,8316254644719
67335842,103997,6110988744569
67335843,103997,8167533563975
67335844,103997,8168056358352
67335845,103997,1323342189561
67335846,103997,1782201850729
67335847,103997,3524255751564
67360086,130618,6590142985029
67360676,130618,8026422800211
67360740,130618,7946950288385
67360803,130618,5866730595392
67361113,130618,9637981646357
67361845,130618,5999331032093
67467520,88605,5559440532244
67467522,88605,6051048928621
67467530,88605,5444411191783
67467532,88605,8994094505300
67886196,2549,9949916513864
67909740,86133,8029598132728
67909742,86133,2588041030517
67909744,86133,1722309015606
67909746,86133,3541676592941
67909748,86133,1007935554720
67935938,130618,5569622089879
68049436,2549,5718767962138
68078069,2549,4368699328130
68106840,101022,7507371069771
68106850,101022,8568405784724
68167376,141813,3060935401751
68167378,141813,3762278504426
68189012,141813,7093994060184
68221415,329,9884587104907
68266004,101022,2284582159570
68266006,101022,8978685686456
68266008,101022,7533030376577
68266010,101022,4455395714579
68266012,101022,5251097939949
68266014,101022,2130886180164
68266016,101022,7602785943850
68266018,101022,6597631231636
68266020,101022,5257437723742
68266022,101022,7312083031929
68266024,101022,4152077908485
68266026,101022,1347586695541
68266028,101022,7833048570654
68266030,101022,8124961861875
68266032,101022,4905658001262
68266034,101022,1381436950978
68266036,101022,8622918901471
68266038,101022,5677980181156
68266040,101022,2454046088610
68266042,101022,6748534715963
68266044,101022,9356832427401
68266046,101022,4344128619376
68266048,101022,9343979652872
68266050,101022,9247236733994
68266052,101022,9033940421445
68266054,101022,5153360558805
68266056,101022,6804935422494
68266058,101022,3259769652129
68266060,101022,2319287788500
68266062,101022,2895592256663
68266064,101022,3450275003461
68266066,101022,6818349175730
68266068,101022,3622044406395
68266070,101022,7868697402100
68266072,101022,6563628197162
68266074,101022,5989911645904
68354333,148660,8914219509242
68354335,148660,6268751924233
68354337,148660,6398960640515
68354339,148660,7948904388981
68354341,148660,8959894183165
68354343,148660,1131089402498
68545367,141813,4453434675959
68545489,141813,8079512157283
68554051,141813,7536613495436
68554053,141813,9842510103069
68891585,103997,8720187855690
68891586,103997,5499693885080
68891587,103997,1365155775944
68891588,103997,4995909711941
68891589,103997,3275760324339
68891590,103997,6449260036529
68891591,103997,9331896290635
68891592,103997,6381034875289
68891593,103997,4067780656892
68891594,103997,3633234534255
68891595,103997,4638351252326
68891596,103997,3495173620662
68891597,103997,7137960622973
68891598,103997,2625106632986
68891599,103997,4767634625233
68891600,103997,8277927103417
68891601,103997,7390344022633
68891602,103997,9043499607368
68891603,103997,2209593892803
68891604,103997,8653950137962
68891605,103997,1352629651552
68891606,103997,5010879333999
68891607,103997,5968284697581
68891608,103997,3152019367845
68891609,103997,1674175127993
68891610,103997,3403438927227
68891611,103997,1085596541785
68891612,103997,7032651885296
68891613,103997,8075589323637
68891614,103997,6861540662295
68891615,103997,4015182300417
68891616,103997,4717993828332
68891617,103997,4798968484265
68891618,103997,8448351373282
68891619,103997,9062402397820
68891620,103997,7622448030994
68891779,103997,4711444887237
68891780,103997,4520572474611
68891781,103997,1301403956567
68891782,103997,3777376306155
68891783,103997,3294447206379
68891784,103997,4372945031613
68891785,103997,2885767375053
68891786,103997,8551612829227
68891787,103997,4093937476976
68891788,103997,5372953967842
68891789,103997,5374860978232
68891790,103997,5512786767992
68891791,103997,1848787566833
68891792,103997,7188029955259
68891793,103997,7685236579846
68891794,103997,9650425762260
68891795,103997,1463875538181
68891796,103997,6151988627827
68891797,103997,3258747884538
68891798,103997,7366128175468
68891799,103997,6604552602886
68891800,103997,2324263479006
68891801,103997,2957017397624
68891802,103997,9987912769151
68904858,103997,5589875455238
68904859,103997,8324637148891
68904860,103997,3358790659470
68904861,103997,5537984214550
68904862,103997,2622840998965
68904863,103997,4478457386354
68904864,103997,7639025904289
68904865,103997,5457757837031
68904866,103997,8963979943155
68904867,103997,7969109030390
68904868,103997,7169509399343
68904869,103997,3345052692207
68904870,103997,8277521683599
68904871,103997,9707554823017
68904872,103997,2736243400045
68904873,103997,9450292449284
68904874,103997,3496711143636
68904875,103997,4993859304251
68904876,103997,3884602626465
68904877,103997,7349033323506
68904878,103997,7565438260110
68904879,103997,8954920858437
68904880,103997,5467177825020
68904881,103997,7576871630040
68904882,103997,4662781704384
68904883,103997,6172202131418
68904884,103997,3983199042914
68904885,103997,3310035045691
68904886,103997,7513803057544
68904887,103997,5545262258240
68904888,103997,4658953673589
68904889,103997,2745264305154
68904890,103997,3958252841346
68904891,103997,1367086952562
68904892,103997,9667092845561
68904893,103997,6388208647291
68920994,103997,7895334916560
68920995,103997,1889340908004
68920996,103997,2787908256422
68920997,103997,2958412321757
68920998,103997,2206271525114
68920999,103997,4634826153051
68921000,103997,6928918328679
68921001,103997,8517578882621
68921002,103997,8763067143142
68921003,103997,1663942381232
68921004,103997,6908276994914
68921005,103997,3576830798198
68921006,103997,7742478346978
68921007,103997,4413195463271
68921008,103997,4337070504784
68921009,103997,3136759254580
68921010,103997,4574070435087
68921011,103997,6196158471831
68921012,103997,7546835518028
68921013,103997,5624422610798
68921014,103997,7241537490060
68921015,103997,7014356209553
68921016,103997,1683743443588
68921017,103997,8385963808903
68921018,103997,3459313949013
68921019,103997,7055451010828
68921020,103997,4246084629157
68921021,103997,2630749220247
68921022,103997,7166961787572
68921023,103997,6703030046034
68921024,103997,2005402971222
68921025,103997,5733718331504
68921026,103997,8070805484758
68921027,103997,6602305069450
68921028,103997,4959505026106
68921029,103997,2546996183115
68921030,103997,2762234253864
68921031,103997,3271083657932
68921032,103997,9758164792873
68921033,103997,4588121707917
68921034,103997,5270385507929
68921035,103997,6973956565746
68921036,103997,1856656008070
68921037,103997,5040615424865
68921038,103997,9255060608937
68921039,103997,2538258160323
68921040,103997,8621607878957
68921041,103997,3751103723026
68921193,103997,9880434873354
68921194,103997,1540029670277
68921195,103997,8548791469610
68921196,103997,9685480967732
68921197,103997,7468349929155
68921198,103997,1154087002170
68921199,103997,5141178075911
68921200,103997,3919451451101
68921201,103997,8610061749163
68921202,103997,9939249041424
68921203,103997,7611984648244
68921204,103997,8165855227698
68921205,103997,6852898273677
68921206,103997,6442868588759
68921207,103997,1248997910684
68921208,103997,8848179993394
68921209,103997,6065528913670
68921210,103997,7249477327484
68921211,103997,8764942240833
68921212,103997,7445852223444
68921213,103997,2650788381525
68921214,103997,8862823131000
68921215,103997,6560772010255
68921216,103997,5984611306278
68924310,103997,5356851792942
68924313,103997,4250328144566
68924314,103997,2289129337237
68924316,103997,1799317320152
68924317,103997,1486928507804
68924318,103997,7297104098481
68924322,103997,6275026392840
68945689,103997,9996831237054
68945690,103997,3000179993704
68945691,103997,9374570378908
68945692,103997,6056844384541
68945693,103997,6297601012790
68945694,103997,1453889637833
68945695,103997,8489858439675
68945696,103997,9972148425629
68945697,103997,1335830423583
68985745,61,7464062601590
68985747,61,8226814112728
68985749,61,9551108929836
68985751,61,5734710937824
68985753,61,1034660822923
68985755,61,1794005283344
69171910,103997,4964663030797
69171912,103997,7038044947381
69171914,103997,5304781372499
69171916,103997,2170006575500
69171918,103997,2930739900099
69171920,103997,7917303744483
69171922,103997,7611426140299
69171924,103997,2748655939594
69172289,103997,6424397074187
69172290,103997,1753226299329
69172291,103997,5372213184552
69172292,103997,4403482489091
69172293,103997,4605494135199
69172294,103997,5749485608930
69172295,103997,7883036215210
69172296,103997,8904392492783
69172297,103997,1257197653925
69172298,103997,2556874234181
69191487,61,3270682954688
69191492,61,2491233110419
69191497,61,9648705694967
69192382,61,5492413111629
69192384,61,8792126622335
69192386,61,1233277885776
69334581,7795,4427365170074
69334584,7795,5637721878585
69334587,7795,8546940224509
69334590,7795,8970311298569
69334594,7795,6204935973437
69334597,7795,4817705863160
69334602,7795,4693103966241
69334606,7795,4191903041637
69334611,7795,5735695887753
69334615,7795,8802292914063
69334619,7795,5423076385225
69334622,7795,3592257689529
69691046,1330,8227339250995
69691048,1330,5933474146828
69691050,1330,4355704343899
69696525,1330,2364356339565
69696527,1330,3814782836200
69701428,1,1736715378125
69701429,1,6288431770868
69701430,1,7409919405679
69701431,1,6058663337586
69701432,1,9160424253176
69701433,1,5938929034149
69701434,1,2605312855300
69701435,1,9620520412360
69701437,1,7053095846346
69877433,61,7501108648536
69877435,61,7070696105528
69877437,61,8626323186133
70020261,599,7901858083951
70020263,599,9938570305755
70079674,103997,7223740309926
70079675,103997,4314699211606
70079676,103997,6635994395845
70079677,103997,5199246284284
70079678,103997,7913819194798
70079679,103997,7665894700752
70079682,103997,9566529955623
70079685,103997,7630465490837
70079686,103997,1264040100574
70079689,103997,2905595620542
70079690,103997,8099563351294
70079691,103997,6668304306545
70079692,103997,1100893352329
70079693,103997,7804935446987
70079694,103997,9381779318512
70358507,103997,8081401648987
70358508,103997,4029727642801
70358509,103997,5479104070748
70358510,103997,2589731408326
70358511,103997,1595364416806
70358512,103997,8147069178126
70358513,103997,5405511984224
70358514,103997,9430232980527
70358515,103997,2761317162284
70358516,103997,4576752284969
70358517,103997,8985665462672
70358518,103997,4690203700904
70358519,103997,8661878616315
70358520,103997,3512814855815
70358521,103997,6854761339817
70358522,103997,4169199421419
70358523,103997,5613848168761
70358524,103997,9388649386046
70358525,103997,6442966575576
70358526,103997,6650551310277
70358712,103997,5252532476005
70358713,103997,1412008016690
70358714,103997,7736706926940
70358715,103997,8044339141449
70358716,103997,4230464581746
70358717,103997,3768398293394
70358718,103997,4312916089359
70358719,103997,9327667954837
70358720,103997,5467561998736
70358721,103997,1785628955626
70358722,103997,8292460885613
70358723,103997,3055372575073
70358724,103997,8381622911526
70358725,103997,7525027029412
70358726,103997,1429642398280
70358727,103997,2199291921526
70358728,103997,2934221072509
70358729,103997,6747095271550
70358730,103997,6884479034865
70358731,103997,1895175115593
70359043,103997,7936337914518
70359044,103997,1479340138152
70359045,103997,3771306954737
70359046,103997,4908963788132
70359048,103997,6413759590793
70359049,103997,7529645873020
70359050,103997,4528575608415
70359051,103997,3306733158061
70359052,103997,5377472782082
70359053,103997,2187319373938
70359054,103997,4378528722220
70359055,103997,9024809153034
70359056,103997,5115791197831
70359057,103997,7387615927797
70359058,103997,7138970601149
70359059,103997,9845009813166
70359060,103997,6750096986835
70359064,103997,5954213871498
70359065,103997,9066453131150
70359066,103997,4878693704446
70359067,103997,4176670624566
70359068,103997,9750478881793
70359069,103997,6162982424954
70359070,103997,5837081613844
70359071,103997,6448103849630
70359311,103997,7197431289067
70359314,103997,5748594894104
70359316,103997,9104598363354
70359317,103997,3742405260395
70359318,103997,5306013854209
70359319,103997,5663222305800
70359320,103997,2914198794895
70359324,103997,2938495566894
70359328,103997,5930128298278
70359329,103997,4998153909188
70359330,103997,6483544190484
70515571,57092,4808549450739
70521892,1,2309311397631
70521895,1,4147636784952
70521896,1,8208242101758
70521897,1,7444555398459
70522411,1,1646161569452
70523245,1,8144880160309
70598361,119936,9385643755397
70598363,119936,7902207037472
70627544,5826,5307510339381
70773111,5184,3767120453013
70773113,5184,2314542202852
70773115,5184,6976547040899
70773117,5184,7529636254753
70773119,5184,7190086123342
70773121,5184,2664874690422
70773123,5184,4932112494285
70773125,5184,3269035189846
70773127,5184,2932251039561
70773129,5184,1497320134246
70773131,5184,2394165999155
70773133,5184,1421137466054
70773135,5184,2929166291672
70773137,5184,4709143998187
70773139,5184,4713296101028
70773141,5184,8392337302226
70773143,5184,1395699846879
70773145,5184,3447544300192
70901608,103997,4518814872431
70901610,103997,1997643805903
70901612,103997,7931390476430
70901614,103997,4969782773464
70901616,103997,5124187888062
70901618,103997,2208148859025
70901620,103997,4985630291959
70901622,103997,3839297928240
70901624,103997,3814040337012
70901626,103997,9855851551710
70901628,103997,7763024820063
70901630,103997,2426384754809
70901632,103997,1613831470066
70901634,103997,9038510343622
70901636,103997,1161050891129
70901638,103997,1511252732742
70901640,103997,8117608267642
70901642,103997,2694208008210
70901644,103997,6502365377956
70901646,103997,6751517362245
70901648,103997,9668094537768
70901650,103997,4406623649590
70901652,103997,6305725636331
70901654,103997,2502246779767
70948000,148643,6843823797467
71090251,61,6468849349997
71090253,61,1806455652349
71090255,61,4637952926766
71140768,57092,9431554880236
71142476,141813,6962905927490
71142482,141813,4913397387684
71142518,141813,7887788648562
71142524,141813,1203748740637
71144617,111776,1682992056235
71144619,111776,1533820898575
71199110,5417,8816852514600
71199112,5417,9540165450568
71510932,87780,8151906981282
71510934,87780,3321413675928
71518803,139989,8967227459504
71544416,3587,1196949381306
71544418,3587,3299173121835
71544420,3587,6901038464519
71544422,3587,8370269066263
71544424,3587,1025352589187
71544426,3587,2886091154246
71544428,3587,5736243487760
71880763,5417,2613299775085
71880793,5417,1856124525863
71930978,123480,3945098389323
71930980,123480,1417099710175
71955726,141439,3683914176459
71981922,88980,2533113588922
71986723,151341,7294808907743
71986725,151341,4674463121518
72042112,151497,9566565764395
72042114,151497,6259347689223
72106022,154760,3720274868584
72106183,154760,8679542952515
72106601,154760,8987092398005
72107716,154760,1702918801012
72107721,154760,4946355108342
72107734,154760,5499948251608
72108515,154760,2014552847387
72108521,154760,8141020009993
72108546,154760,2207769275665
72109069,154760,5004218567329
72109089,154760,8501819407414
72109197,154760,1595900715349
72186107,61,1914702261937
72207346,154760,1356856565811
72216916,154760,3115326809408
72222377,154760,9776612501662
72222646,154760,9170516529867
72225716,144171,9178896337423
72225718,144171,2885717666132
72226286,144171,4288872120453
72226288,144171,1904841611526
72226290,144171,1476560154634
72226292,144171,7488033715536
72226294,144171,8660076217034
72226296,144171,6998211379982
72226702,154760,9536457281842
72226916,144171,2554804198664
72226918,144171,5567923926077
72280876,144171,6610161297405
72280878,144171,6678143782325
72280993,144171,8267539236689
72282081,144171,7209730874223
72284177,154892,1246843774329
72284963,144171,3858268296706
72284965,144171,7002058346119
72284967,144171,7881190529716
72284969,144171,2310177708844
72284971,144171,7107767083864
72284973,144171,3629378317069
72302265,154760,5841253163495
72302301,154760,9412711351189
72302569,154760,8241280657238
72302589,154760,4051425337420
72302616,154760,9442311879967
72302846,154760,8017662185138
72302859,154760,2074133692478
72302869,154760,7395952958541
